alquutagh[N][Abs][4DuPoss][DuPosd]	alquutagtek
alquutagh[N][Abs][4DuPoss][PlPosd]	alquutatek
alquutagh[N][Abs][4DuPoss][SgPosd]	alquutaghtek
alquutagh[N][Abs][4PlPoss][DuPosd]	alquutagtek
alquutagh[N][Abs][4PlPoss][PlPosd]	alquutateng
alquutagh[N][Abs][4PlPoss][SgPosd]	alquutaghteng
alquutagh[N][Abs][4SgPoss][DuPosd]	alquutagni
alquutagh[N][Abs][4SgPoss][PlPosd]	alquutani
alquutagh[N][Abs][4SgPoss][SgPosd]	alquutani
anyena[N][Abs][4DuPoss][DuPosd]	anyenagtek
anyena[N][Abs][4DuPoss][PlPosd]	anyenatek
anyena[N][Abs][4DuPoss][SgPosd]	anyenayek
anyena[N][Abs][4PlPoss][DuPosd]	anyenagtek
anyena[N][Abs][4PlPoss][PlPosd]	anyenateng
anyena[N][Abs][4PlPoss][SgPosd]	anyenayeng
anyena[N][Abs][4SgPoss][DuPosd]	anyenagni
anyena[N][Abs][4SgPoss][PlPosd]	anyenani
anyena[N][Abs][4SgPoss][SgPosd]	anyenani
avlawa[N][Abs][4DuPoss][DuPosd]	avlawagtek
avlawa[N][Abs][4DuPoss][PlPosd]	avlawatek
avlawa[N][Abs][4DuPoss][SgPosd]	avlawayek
avlawa[N][Abs][4PlPoss][DuPosd]	avlawagtek
avlawa[N][Abs][4PlPoss][PlPosd]	avlawateng
avlawa[N][Abs][4PlPoss][SgPosd]	avlawayeng
avlawa[N][Abs][4SgPoss][DuPosd]	avlawagni
avlawa[N][Abs][4SgPoss][PlPosd]	avlawani
avlawa[N][Abs][4SgPoss][SgPosd]	avlawani
Ayuqligh[N][Abs][4DuPoss][DuPosd]	Ayuqligtek
Ayuqligh[N][Abs][4DuPoss][PlPosd]	Ayuqlitek
Ayuqligh[N][Abs][4DuPoss][SgPosd]	Ayuqlightek
Ayuqligh[N][Abs][4PlPoss][DuPosd]	Ayuqligtek
Ayuqligh[N][Abs][4PlPoss][PlPosd]	Ayuqliteng
Ayuqligh[N][Abs][4PlPoss][SgPosd]	Ayuqlighteng
Ayuqligh[N][Abs][4SgPoss][DuPosd]	Ayuqligni
Ayuqligh[N][Abs][4SgPoss][PlPosd]	Ayuqlini
Ayuqligh[N][Abs][4SgPoss][SgPosd]	Ayuqlini
