aaghte-@₁~f–neghllug[V→N][N][Abs][Unpd][Sg]	aaghhneghlluk
aane-~(g)aqe[V→V][V][Intr][Ind][3Sg]	aanaquq
aate-@₁~fnaqe[V→V][V][Intr][Ind][3Sg]	aannaquq
aghnagh-~:(ng₁)inagh*[N→N][N][Abs][Unpd][Pl]	aghniinaat
aglagh-@₁~fna[V→V][V][Intr][Sbrd][1Sg]	aglaghnalunga
aglagh-@₁–nghhagh[V→N][N][Abs][Unpd][Sg]	aglanghhaq
anag-@₁~fniigh[V→V][V][Intr][Ind][3Sg]	anagniightuq
angli-@₁–nghhagh[V→N][N][Abs][Unpd][Sg]	anglinghhaq
angli-–ngllagh[V→V][V][Trns][Ind][3Sg][3Sg]	anglingllaghaa
angyagh-@₁~fniigh[N→V][V][Intr][Ind][3Sg]	angyaghniightuq
angyagh-–ngestagh[N→N][N][Abs][Unpd][Sg]	angyangestaq
angyagh-–ngllagh[N→V][V][Intr][Ind][3Sg]	angyangllaghtuq
angyagh-–ngllagh[N→V][V][Trns][Ind][3Sg][3Sg]	angyangllaghaa
apegh-@₁–nqigte[V→V][V][Intr][Ind][3Sg]	apenqigtuq
atkug-~fnga[V→V][V][Intr][Ind][3Sg]	atkugngaaq
atugh-@₁~fnaqutke[V→V][V][Intr][Ind][3Sg]	atughnaqutkuq
atugh-@₁~fna[V→V][V][Trns][Sbrd][_][3Sg]	atughnaluku
avaqutagh-–nge[N→V][V][Intr][Ind][1Pl]	avaqutangukut
aveg-~fnga[V→V][V][Intr][Ind][3Sg]	avegngaaq
ayvegh-@₁~fniigh[N→V][V][Intr][Ind][3Sg]	ayveghniightuq
eltekeltagh-@₁~fnaqlaatagh[V→V][V][Intr][Ind][3Sg]	eltekeltaghnaqlaataghtuq
esghagh-~fnigh[V→N][N][Abs][Unpd][Sg]	esghaghniq
eslallug-~:(ng₁)ughte[N→V][V][Trns][Ind][3Sg][3Sg]	eslallugughtaa
guute-@₁~fniigh[V→V][V][Intr][Ind][3Sg]	guunniightuq
ingaghte-@₁~fnaagh[V→V][V][Intr][Ind][3Sg]	ingaghhnaaghtuq
ingaghte-@₁–nghite**[V→V][V][Intr][Ind][3Sg]	ingaghhneghituq
