angyagh-@₁~laatagh[to.V.anyway][despite.everything.to.still.V][V→V][V][Ind][3Sg]	angyaghlaataghtuq
asi[N][Loc][3SgPoss][SgPosd]	asingani
ata-–lget[to.have.N][AUG]	atalget
ilu[N][Abl_Mod][3SgPoss][SgPosd]	ilunganeng
inghu-@₁~fyaghtugh[to.be.about.to.V][to.go.somewhere.to.V][V][Ind][3Sg]	inghuyaghtughtuq
kelu[N][Ter][3SgPoss][SgPosd]	kelunganun
kiyaghte-~faaghek[one.who.keeps.on.V-ing][AUG]	kiyaghtaaghek
mangteghagh-tuqaat[one.with.lots.of.N][AUG]	mangteghaghtuqat
mayugh-–lghiini[when.one.is.V-ing][among.those.V-ing]	mayulghiini
meghnugh-–ghllak[big.N][AUG]	meghnughllak
naa-–lget[to.have.N][AUG]	naalget
naalke-te[to.act.on.so.as.to.cause.to.V][V→V]-@₁–negh[the.act.or.activity.of.V-ing][V→N][N][Abl_Mod][Unpd][Sg]	naalkenneghmeng
nagate-@₁qugh[to.V.completely][V][Ind][3Sg]	nagaqughtuq
negh-@₁–negh[the.act.or.activity.of.V-ing][V→N][N][Abl_Mod][Unpd][Sg]	neneghmeng
qepghagh-@₁~fnanigh[to.cease.V-ing][to.stop.V-ing][V][Ind][3Sg]	qepghaghnanightuq
sivu[N][Loc][3SgPoss][SgPosd]	sivungani
teghsagh-@₁–negh[the.act.or.activity.of.V-ing][V→N][N][Abl_Mod][Unpd][Sg]	teghsaneghmeng
tuqute-@₁qugh[to.V.completely][V][Ind][3Sg][3Pl]	tuququghii
yughagh-@₁~fnanigh[to.cease.V-ing][to.stop.V-ing][V][Ind][3Sg]	yughaghnanightuq
